filename,url
qs6t25ar_b11056666.json,https://iiif.wellcomecollection.org/presentation/b11056666
qjepgwsc_b10002881.json,https://iiif.wellcomecollection.org/presentation/b10002881
wcagydxg_b1342239x.json,https://iiif.wellcomecollection.org/presentation/b1342239x
e6gv4ydj_b14585339.json,https://iiif.wellcomecollection.org/presentation/b14585339
rzcjb6d4_b12835912.json,https://iiif.wellcomecollection.org/presentation/b12835912
n2mm54r2_b11030173.json,https://iiif.wellcomecollection.org/presentation/b11030173
cmju7g87_b14564993.json,https://iiif.wellcomecollection.org/presentation/b14564993
h6a464mf_b12063162.json,https://iiif.wellcomecollection.org/presentation/b12063162
bh3pzs4c_b12166182.json,https://iiif.wellcomecollection.org/presentation/b12166182
md7ysw5y_b12947970.json,https://iiif.wellcomecollection.org/presentation/b12947970
sspwmrbk_b10401258.json,https://iiif.wellcomecollection.org/presentation/b10401258
s5w42ynk_b10109122.json,https://iiif.wellcomecollection.org/presentation/b10109122
aqrugz9z_b12155093.json,https://iiif.wellcomecollection.org/presentation/b12155093
dgazey7g_b17554275.json,https://iiif.wellcomecollection.org/presentation/b17554275
rcqa5mvw_b11486466.json,https://iiif.wellcomecollection.org/presentation/b11486466
gfnch83s_b12163119.json,https://iiif.wellcomecollection.org/presentation/b12163119
fwhvcrru_b10110409.json,https://iiif.wellcomecollection.org/presentation/b10110409
cb6ansrn_b11055467.json,https://iiif.wellcomecollection.org/presentation/b11055467
qpq2m5wq_b10324331.json,https://iiif.wellcomecollection.org/presentation/b10324331
z5a34t37_b12181092.json,https://iiif.wellcomecollection.org/presentation/b12181092
nxngn662_b10987988.json,https://iiif.wellcomecollection.org/presentation/b10987988
tq39c258_b14569528.json,https://iiif.wellcomecollection.org/presentation/b14569528
jb9uz5yz_b11060244.json,https://iiif.wellcomecollection.org/presentation/b11060244
fqum3x3q_b11145560.json,https://iiif.wellcomecollection.org/presentation/b11145560
vgz92n55_b1147693x.json,https://iiif.wellcomecollection.org/presentation/b1147693x
jc3rqfp7_b13424014.json,https://iiif.wellcomecollection.org/presentation/b13424014
pm8d476c_b13254480.json,https://iiif.wellcomecollection.org/presentation/b13254480
xcmv3rxd_b11027320.json,https://iiif.wellcomecollection.org/presentation/b11027320
jhy2sbv4_b13254856.json,https://iiif.wellcomecollection.org/presentation/b13254856
fubkddgd_b12204948.json,https://iiif.wellcomecollection.org/presentation/b12204948
d6du6vs9_b12207056.json,https://iiif.wellcomecollection.org/presentation/b12207056
pj279ty3_b12822437.json,https://iiif.wellcomecollection.org/presentation/b12822437
q5f9rdjm_b10223010.json,https://iiif.wellcomecollection.org/presentation/b10223010
ypv9wfth_b13149052.json,https://iiif.wellcomecollection.org/presentation/b13149052
zqnb334b_b11059692.json,https://iiif.wellcomecollection.org/presentation/b11059692
xaewezzv_b13148916.json,https://iiif.wellcomecollection.org/presentation/b13148916
snn257k4_b11056630.json,https://iiif.wellcomecollection.org/presentation/b11056630
bpwjq85g_b1300993x.json,https://iiif.wellcomecollection.org/presentation/b1300993x
u8t6kg4m_b10837073.json,https://iiif.wellcomecollection.org/presentation/b10837073
eytuvyxg_b13152488.json,https://iiif.wellcomecollection.org/presentation/b13152488
yw48j94g_b1010687x.json,https://iiif.wellcomecollection.org/presentation/b1010687x
pcdtm5bk_b13255563.json,https://iiif.wellcomecollection.org/presentation/b13255563
rgf4gbgp_b13136215.json,https://iiif.wellcomecollection.org/presentation/b13136215
k4w2mqm7_b1457391x.json,https://iiif.wellcomecollection.org/presentation/b1457391x
g4mgm49u_b14565869.json,https://iiif.wellcomecollection.org/presentation/b14565869
u26d7yqa_b11055522.json,https://iiif.wellcomecollection.org/presentation/b11055522
sycxame9_b1088399x.json,https://iiif.wellcomecollection.org/presentation/b1088399x
y6tyzamf_b12200633.json,https://iiif.wellcomecollection.org/presentation/b12200633
cg2c8tx6_b10326911.json,https://iiif.wellcomecollection.org/presentation/b10326911
n7pp5m7p_b12943125.json,https://iiif.wellcomecollection.org/presentation/b12943125
k3jp992x_b16424426.json,https://iiif.wellcomecollection.org/presentation/b16424426
ndvm53n7_b10111530.json,https://iiif.wellcomecollection.org/presentation/b10111530
hedzsb9j_b10108890.json,https://iiif.wellcomecollection.org/presentation/b10108890
r9gktuyj_b11140963.json,https://iiif.wellcomecollection.org/presentation/b11140963
bmryja5h_b12844251.json,https://iiif.wellcomecollection.org/presentation/b12844251
b3rxprc7_b10178739.json,https://iiif.wellcomecollection.org/presentation/b10178739
ust7qzbn_b10119279.json,https://iiif.wellcomecollection.org/presentation/b10119279
svf5bbha_b13154643.json,https://iiif.wellcomecollection.org/presentation/b13154643
jhdstrbp_b11145328.json,https://iiif.wellcomecollection.org/presentation/b11145328
tkcu2dk6_b11148299.json,https://iiif.wellcomecollection.org/presentation/b11148299
gbp5uqvn_b13135788.json,https://iiif.wellcomecollection.org/presentation/b13135788
nebj2k3c_b13430361.json,https://iiif.wellcomecollection.org/presentation/b13430361
shqb9257_b12844135.json,https://iiif.wellcomecollection.org/presentation/b12844135
u3vuspqg_b12207238.json,https://iiif.wellcomecollection.org/presentation/b12207238
dajaq3xe_b10331475.json,https://iiif.wellcomecollection.org/presentation/b10331475
f9garuxb_b1282303x.json,https://iiif.wellcomecollection.org/presentation/b1282303x
k5ne6h6r_b1315039x.json,https://iiif.wellcomecollection.org/presentation/b1315039x
qjvvms72_b10326637.json,https://iiif.wellcomecollection.org/presentation/b10326637
pqfwb7kg_b10181441.json,https://iiif.wellcomecollection.org/presentation/b10181441
r442xrzx_b14584670.json,https://iiif.wellcomecollection.org/presentation/b14584670
eurs9amu_b11057075.json,https://iiif.wellcomecollection.org/presentation/b11057075
vequvjr6_b12205576.json,https://iiif.wellcomecollection.org/presentation/b12205576
fhvxew34_b12155330.json,https://iiif.wellcomecollection.org/presentation/b12155330
nu6km27q_b11060025.json,https://iiif.wellcomecollection.org/presentation/b11060025
wsqwsyf2_b16436180.json,https://iiif.wellcomecollection.org/presentation/b16436180
nx8a27cb_b12947830.json,https://iiif.wellcomecollection.org/presentation/b12947830
qjc6j8bv_b10110495.json,https://iiif.wellcomecollection.org/presentation/b10110495
du4xfwwd_b13250267.json,https://iiif.wellcomecollection.org/presentation/b13250267
wtmhkbua_b10400424.json,https://iiif.wellcomecollection.org/presentation/b10400424
rvp82tm5_b13249526.json,https://iiif.wellcomecollection.org/presentation/b13249526
xyhjyqnh_b1061736x.json,https://iiif.wellcomecollection.org/presentation/b1061736x
umrn7exj_b10004038.json,https://iiif.wellcomecollection.org/presentation/b10004038
n97mud64_b14590190.json,https://iiif.wellcomecollection.org/presentation/b14590190
tfj8sxcs_b10109183.json,https://iiif.wellcomecollection.org/presentation/b10109183
xcg5mczp_b11145298.json,https://iiif.wellcomecollection.org/presentation/b11145298
vua9cwdd_b14593713.json,https://iiif.wellcomecollection.org/presentation/b14593713
kc4mwe39_b12207251.json,https://iiif.wellcomecollection.org/presentation/b12207251
jmrz3v2x_b10282932.json,https://iiif.wellcomecollection.org/presentation/b10282932
x2nje63a_b10768798.json,https://iiif.wellcomecollection.org/presentation/b10768798
fjfhjudt_b15355081.json,https://iiif.wellcomecollection.org/presentation/b15355081
kwxdq6as_b10933189.json,https://iiif.wellcomecollection.org/presentation/b10933189
